"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre"
743,"ermescendis pelegrini","ermescendis","pelegrini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
775,"guiraude symeone ","guiraude","symeone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1000,"ludovica de aramone","ludovica","de aramone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2077,"johannes rieu","johannes","rieu","grossa camba",NULL,"magister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1724,"johannes robaudi","johannes","robaudi","dictus de aurayca",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2172,"hugo sapientis","hugo","sapientis","liberalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2291,"johannes rubey","johannes","rubey","miralharii",NULL,NULL,"rusticus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1905,"guillelmus de vinea","guillelmus","de vinea",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2451,"guillelmus ruffi","guillelmus","ruffi","pascalis",NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1883,"bertrandus de viridario","bertrandus","de viridario",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2476,"georgius de mediolano","georgius","de mediolano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2477,"stephanus salinis","stephanus","salinis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2479,"guillelmus breti","guilellmus","breti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
724,"bertrandus folcaudi alias capelheri ","bertrandus","folcaudi alias capelheri","capelheri",NULL,NULL,"lapicida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2116,"amata de mutheyo","amata","de mutheyo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1452,"petrus salvi","petrus","salvi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1528,"beatrix de podio","beatrix","de podio","dictus raustit",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1395,"bertrandus tharrandosii","bertrandus","tharrandosii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1453,"petrus thomassi","petrus","thomassi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1289,"geraudetus guillelm","geraudetus","guillelm",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Geraudetus Guillelm","homme"
1152,"nicolay anqueton","nicolay","anqueton",NULL,NULL,"magister","procurator",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Nicola Anqueton","homme"
2431,"sama de roma","sama","de roma",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1968,"marie de portus","marie","de portus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2439,"andree de ruspo","andree","de ruspo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1913,"guimetus bermund","guimetus","bermund",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2159,"guillelmus blanchi","guillelmus","blanchi","de senasse",NULL,NULL,"gachie palatii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2337,"petrus maniafori","petrus","maniafori",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2162,"guillelmus marron","guillelmus","marron",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1155,"guillelmus bartholomei","guillelmus","bartholomei","nobis",NULL,NULL,"pictor",NULL,NULL,NULL,NULL,NULL,NULL,NULL," Guillelm Bartholomei","homme"
1364,"guillelmus gruerie","guillelmus","gruerie","bastida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2226,"nicolaus picardi","nicolaus","picardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1336,"guillelmus cambalie","guillelmus","cambalie",NULL,NULL,"magister",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1810,"petrus martinenqui","petrus","martinenqui",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1811,"petrus martureti","petrus","martureti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1958,"johannes milon","johannes","milon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
721,"bertrandus barralli","bertrandus","barralli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1812,"petrus pelati","petrus","pelati",NULL,NULL,NULL,"argentarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2325,"perrotinus de tholosa","perrotinus","de tholosa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1251,"andree clavarii","andree","clavarii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Andre clavari","homme"
1212,"jacobus rolandini","jacobus","rolandini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Jacob Rolandini","homme"
1486,"guillelmus bruni","guillelmus","bruni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1676,"jacobus de trefforti","jacobus","de trefforti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2373,"johannes de turre","johannes","de turre",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2193,"johannes de valledei","johannes","de valledei",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2222,"mermodus de vantonz de pringhuis","mermodus","de vantonz de pringhuis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2262,"stephanus de viloribus","stephanus","de viloribus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2481,"julianus de navarra","julianus","de navarra",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1602,"gaufridus pelliparii","gaufridus","pelliparii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2173,"imbertus perroti","imbertus","perroti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1702,"johannes de cassanhis","johannes","de cassanhis",NULL,NULL,NULL,"licenciatus in legibus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1595,"franciscus monaldi","franciscus","monaldi",NULL,"florentia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1214,"fulconis gezaudi","fulconis","gezaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Falconis Gezaudi","homme"
1218,"johannes giffredi","johannes","giffredi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis Guiffredi","homme"
1219,"geraldus giffredi","geraldus","giffredi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Gerald Guiffredi","homme"
590,"johanna giraudi","johanna","giraudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johanne girard","femme"
2007,"rostagnus grassi","rostagnus","grassi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2348,"raymundus grimaudi","raymundus","grimaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1551,"bertrandus guisberti","bertrandus","guisberti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1957,"johannes instaudi","johannes","instaudi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1806,"petrus iverii","petrus","iverii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2143,"clarotius jacobi","clarotius","jacobi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1718,"johannes jaucerandi","johannes","jaucerandi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1091,"heredes guillelmus descauti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1051,"gilete durandi","gilete","durandi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1055,"philippe broche","philippe","broche",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1065,"mone gigonhane","mone","gigonhane",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1070,"ludovice de petragrossa","ludovice","de petragrossa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1097,"heredes johannes baronis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1340,"berengarii cavellerii","berengarii","cavellerii",NULL,NULL,"miles",NULL,NULL,NULL,NULL,NULL,NULL,"dominus",NULL,NULL,"homme"
1675,"jacobus chaval","jacobus","chaval","marganho",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1611,"gerardus de bosco","gerardus","de bosco","magaderii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1886,"bertrandusa pellisserie","bertrandusa","pellisserie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2233,"pasqueta perroti","pasqueta","perroti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1348,"johannes coynardi","johannes","coynardi",NULL,NULL,NULL,"ortolanus",NULL,"quondam",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2461,"raymundus galorb","raymundus","galorb",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1347,"robertus de furno","robertus","de furno",NULL,NULL,NULL,"argentarius",NULL,"quondam",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
782,"huguetus campanhe","huguetus","campanhe",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
786,"jacobus bartholomei","jacobus","bartholomei",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
788,"jacobus chautardi","jacobus","chautardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
790,"jacobus michaelis","jacobus","michaelis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
791,"jacobus suffredi","jacobus","suffredi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
774,"guiraudus fabri ","guiraudus","fabri",NULL,NULL,NULL,"scriptor pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
757,"guillelmus de caussina","guillelmus","de caussina",NULL,NULL,NULL,"serviens armorum pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
803,"johannes michaelis de luca","johannes","michaelis de luca",NULL,NULL,NULL,"magister aule cardinalis raynaldi de ursinis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
807,"johannes panasac","johannes","panasac",NULL,NULL,NULL,"fractor lignorum sive affanator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
809,"johannes de porta aurose","johannes","de porta aurose",NULL,NULL,NULL,"pellicerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2300,"petrus jaussani","petrus","jaussani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2398,"jacoba tortela","jacoba","tortela",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
658,"petrus tinelh","petrus","tinelh",NULL,NULL,NULL,"veyrerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"petri tinel","homme"
2313,"johanneta tribolet","johanneta","tribolet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
659,"vincentius thomassini","vincentius","thomassini",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"vincens thomas","homme"
1876,"aygline vitalis","aygline","vitalis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2314,"guillelmus tribolet","guillelmus","tribolet",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1697,"johannes clerici","johannes","clerici",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2249,"petrus urssini","petrus","urssini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1657,"heredes raymundi germani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1658,"heredes raynaudi furonis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1659,"heredes rostangni ysonis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
1660,"heredes yvoneti jaqueti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"heritier"
754,"gaufridus de sancto michaele","gaufridus","de sancto michaele",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
802,"johannes mauriti","johannes","mauriti",NULL,NULL,NULL,"cultor",NULL,"quondam 1366",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
804,"johannes michaelis","johannes","michaelis",NULL,NULL,NULL,"bladerius",NULL,"quondam 1366",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1477,"johannes de papia","johannes","de papia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1462,"symonus de pollini","symonus","de pollini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1451,"petrus de pugeto","petrus","de pugeto",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1263,"guillelmus de cistarano","guillelmus","de cistarano",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Guillelm de Cistarano","homme"
1268,"jaufredus pintsonerii","jaufredus","pintsonerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Jaufredus Pintsonerii","homme"
1269,"johannes blanqueti","johannes","blanqueti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis Blanqueti","homme"
1270,"johannes interaqui","johannes","interaqui",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis Interaqui","homme"
1273,"raynerius bonardelli","raynerius","bonardelli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Raynerius Bonardelli","homme"
1274,"johannetus de tornone","johannetus","de tornone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannetus de Tornone","homme"
954,"petrus obrerii","petrus","obrerii",NULL,NULL,NULL,"archilatomus",NULL,NULL,NULL,NULL,NULL,NULL,"director opens palatii pape",NULL,"homme"
1022,"guillelmus galha","guillelmus","galha",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,"familiaris guillelmi de gardia",NULL,NULL,NULL,NULL,"homme"
836,"petrus monjoye","petrus","monjoye",NULL,NULL,NULL,"cursor pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
838,"petrus ruffi","petrus","ruffi",NULL,NULL,NULL,"brasserius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
840,"petrus talonis","petrus","talonis",NULL,NULL,NULL,"naucherius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
841,"petrus de terdona","petrus","de terdona",NULL,NULL,NULL,"pictor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
843,"pontius fulconis","pontius","fulconis",NULL,NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1021,"guillelmus de benca","guillelmus","de benca",NULL,NULL,NULL,"serviens curie marescalli pape",NULL,NULL,"convenarum diocesis",NULL,NULL,NULL,NULL,NULL,"homme"
1014,"bertrandus clementis","bertrandus","clementis",NULL,NULL,NULL,"fusterius sive mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1018,"ferrarius sperandei senior","ferrarius","sperandei senior",NULL,NULL,NULL,"jurisperitus sive burgensis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1023,"guillermus velheri","guillermus","velheri",NULL,NULL,NULL,"bladerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1024,"hugonis vitalis","hugonis","vitalis",NULL,NULL,NULL,"speciarius sive mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2281,"pontius recordi","pontius","recordi",NULL,"vinho",NULL,"draperius",NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2276,"anthonius de vercellis","anthonius","de vercellis","barnabo",NULL,"magister","barberius",NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1801,"petrus desiderii alias dictus esquicha","petrus","desiderii","dictus esquicha",NULL,NULL,"macellarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1143,"guillelmus corrigerii","guillelmus","corrigerii",NULL,NULL,NULL,"laborator",NULL,"quondam prevot",NULL,"civis avinionis",NULL,NULL,NULL," Guillelm Corrigeri","homme"
1472,"guillelmus de torrellas","guillelmus","de torrellas",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1392,"bertholomeus de vassinhaco","bertholomeus","de vassinhaco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1457,"ramundi duranti","ramundi","duranti",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2196,"johannes ferrerii","johannes","ferrerii","daussurra",NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1131,"raymundus roche","raymundus","roche",NULL,NULL,NULL,"pelliparius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Ramund Roche","homme"
1153,"raymundus rebolli","raymundus","rebolli",NULL,NULL,NULL,"macellarius",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Ramund Rebol","homme"
1503,"andreas dusuer","andreas","dusuer","de podio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1156,"symonis alamanni","symonis","alamanni",NULL,NULL,NULL,"pistor",NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Symon Alamanni","homme"
1522,"bartholomeus floreti","bartholomeus","floreti","norman",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2031,"bernardus de tartasio","bernardus","de tartasio","lo gasco",NULL,NULL,NULL,"presbyter ecclesie sancti petri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1455,"pontius frucherii","pontius","frucherii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1440,"johannes gabilote","johannes","gabilote",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1480,"petrus galvadani","petrus","galvadani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
667,"johannes tarchacat","johannes","tarchacat",NULL,NULL,NULL,"hostiarius prime porte palacii domini nostri pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis tarchacat","homme"
668,"johannes garnerii","johannes","garnerii",NULL,NULL,NULL,"lapicida",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"johannis garnier","homme"
767,"guillermus laugerii","guillermus","laugerii","de meleto",NULL,NULL,"cultor",NULL,"quondam 1366",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2282,"hugonus imberti","hugonus","imberti","de lunello",NULL,NULL,"speciarius",NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1804,"petrus gasberti alias dictus gercius","petrus","gasberti","gercius",NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2074,"johannes gazays","johannes","gazays","de albenaco",NULL,NULL,"pastor",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2403,"guillelmus gasqui alias nigri","guillelmus","gasqui alias nigri","nigri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1987,"petrus grassi","petrus","grassi","cognominati",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2338,"guillelmus fasse","guillelmus","fasse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2050,"guillelmus ubertini","guillelmus","ubertini",NULL,NULL,NULL,"hostalerius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
2213,"maria clinquardi","maria","clinquardi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1527,"bauda de gorda","bauda","de gorda",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1542,"bertranda de lago","bertranda","de lago",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1854,"stephaneta de lugduno","stephaneta","de lugduno",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1759,"margota de ruppemaura","margota","de ruppemaura",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1590,"florina de sancta agatha","florina","de sancta agatha",NULL,NULL,NULL,NULL,NULL,"quondam saint-pierre",NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2141,"catherina de alvernia","catherina","de alvernia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1669,"hugueta de arbrella","hugueta","de arbrella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2114,"alasacia de belna","alasacia","de belna",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1499,"alasacia de bosco","alasacia","de bosco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2177,"johanna de bosco","johanna","de bosco",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1891,"domina de bulbone","domina","de bulbone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
2260,"scita de caffa","scita","de caffa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme"
1162,"johannes speciatoris","johannes","speciatoris",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis speciator","homme"
1476,"jacobus lartesuych","jacobus","lartesuych",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1435,"hugonus malespine","hugonus","malespine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1393,"bertrandus mathei","bertrandus","mathei",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1481,"petrus maurini","petrus","maurini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1401,"guillelmus mychaeli","guillelmus","mychaeli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
1456,"pontius nigri","pontius","nigri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme"
603,"michael de cavallione ","michael","de cavallione",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"que moratur in campello juxta palcium domini notri pape",NULL,NULL,"michael de cavallion","homme"
614,"heredes hugonis de riali domicelli de rononachis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qui moratur in castro de thoro",NULL,NULL,"heredes hugonis de reali domicel de rononachis","heritier"
671,"perotin chambriers","perotin","chambriers",NULL,NULL,NULL,"gipperius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"perrotin chambrer","homme"
682,"bartholomeus raynaudi","bartholomeus","raynaudi",NULL,NULL,NULL,"corderius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bartholomei raynaudi","homme"
1176,"stephanus de maronis","stephanus","de maronis",NULL,NULL,"dominus",NULL,NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Stephan de Maronis","homme"
1237,"franciscus de neapoli","franciscus","de neapoli",NULL,NULL,"dominus",NULL,NULL,"quondam prevot",NULL,NULL,NULL,NULL,NULL," Francisci de Neapoli","homme"
